Nitrogen,nitrogen_status,Phosphorus,phosphorus_status,Potassium,potassium_status,temperature,ec,moisture,pH_Value,Rainfall,previous_crop,soil_type,Variety
73.75647303,medium,17.45645521,low,21.19262334,low,44.98498912,0.393680326,81.43518241,6.188459028,317.0676863,Onion,Sandy,Dent
105.0766412,high,27.42510917,medium,15.83917854,low,36.45553635,0.653336658,33.21365222,7.978771331,22.76793671,Groundnut,Saline,Dent
42.92298913,medium,70.09075109,high,52.76128036,medium,43.15156829,1.16390822,52.30296645,5.257498188,334.7172189,Garlic,Saline,Basmati
63.22064435,medium,21.23319532,medium,95.92659626,high,41.24798709,0.243938529,85.85934836,5.82641571,166.43565,Onion,Sandy,Red
49.21227766,medium,22.89122793,medium,80.20739691,high,15.89220892,1.098813574,41.73784466,6.287188638,360.493074,Bajra,Loamy,Basmati
94.13201877,high,44.61996734,medium,50.27878763,medium,11.20578642,1.720018067,90.04407993,5.388531911,150.7756305,Moong,Clay,Sweet
129.1394395,high,18.86848512,low,25.23895209,low,17.81450721,0.991993094,89.29270428,5.572213276,101.2194397,Groundnut,Saline,Russet
31.17904772,low,65.21609694,high,78.53210939,medium,26.44666058,1.011867291,37.13990875,8.380926929,348.3688674,Wheat,Saline,Jasmine
135.4434001,high,87.60426398,high,13.15121105,low,38.00344663,1.212334386,42.97416482,7.344961056,158.6885044,Groundnut,Peaty,Dent
46.40652173,medium,22.34306924,medium,87.47269293,high,15.27292591,0.417506807,56.79021557,7.396778709,42.23450231,Garlic,Sandy,Co 0238
62.17138458,medium,47.64506387,medium,18.66689874,low,17.44619814,1.724715312,87.72443004,7.97509367,273.5888518,Onion,Clay,Co 99004
89.02385485,high,53.35495271,high,37.58913182,low,33.14817972,0.805020623,62.64727266,8.430431106,75.05368481,Moong,Clay,Dent
76.37684995,medium,81.76064332,high,60.34212098,medium,16.54862024,1.102683059,91.11010331,5.454555761,153.7859677,Chili,Silt,Co 99004
34.3421685,low,63.5528966,high,20.72832759,low,43.04991455,1.340487523,49.780177,7.860689696,321.0079191,Jeera,Peaty,Jasmine
87.21531788,high,29.40411829,medium,36.64210758,low,32.76105811,2.087818183,31.55757144,5.996115673,115.446916,Groundnut,Clay,Flint
117.1190902,high,81.49351851,high,95.78322339,high,13.94832061,2.19293266,64.58894555,8.049495269,32.31111043,Groundnut,Clay,Russet
69.44068577,medium,29.810544,medium,88.57427122,high,19.88429991,1.179422107,76.35728911,6.479517938,118.1621518,Garlic,Loamy,Dent
113.3412246,high,46.61037062,medium,65.86159739,medium,39.9052978,1.267476662,96.0590529,6.406248581,389.9012955,Groundnut,Loamy,Co 86032
120.5091164,high,83.74340906,high,62.50360336,medium,30.30554818,1.400358901,52.98704378,7.811762443,201.7260705,Moong,Clay,Flint
102.2381327,high,26.38159981,medium,76.84757742,medium,14.38366339,1.495446246,37.68622011,6.749707909,199.4865305,Groundnut,Saline,Yukon Gold
107.0649358,high,80.0690524,high,75.96377555,medium,39.96981922,1.403852871,45.80280265,5.669813782,170.6428837,Moong,Silt,Roma
38.88145036,low,5.979881704,low,78.02275408,medium,31.11876041,0.790529488,52.69457052,5.148010312,372.5474335,Chili,Loamy,Yukon Gold
124.5783459,high,59.03452132,high,43.17612502,medium,20.81147133,0.89866683,61.05387433,7.757869654,199.7718542,Groundnut,Clay,Arborio
118.0003695,high,39.32718777,medium,58.19756098,medium,18.37782352,0.715773756,71.54138238,5.965128178,202.7102186,Groundnut,Silt,Co 99004
103.3134616,high,35.67487222,medium,56.93580312,medium,36.35264325,1.371357758,83.3430522,7.041549888,31.68631487,Moong,Peaty,Basmati
22.92046416,low,22.40209504,medium,77.01355394,medium,34.13788798,1.082160742,38.15576273,6.049634098,68.23714906,Jeera,Saline,Sweet
36.35419353,low,28.34049561,medium,96.97810253,high,27.85240277,0.983641036,92.7576743,5.903388068,113.4410123,Onion,Loamy,Arborio
48.14485988,medium,29.76726781,medium,11.26993582,low,29.95622406,0.604046185,85.63053728,8.072788556,126.9868061,Garlic,Sandy,Soft Red
142.706756,high,88.95593001,high,96.1266836,high,21.46573971,1.209419487,99.39023578,7.335325285,148.9455397,Moong,Loamy,Basmati
127.9370502,high,77.39996262,high,89.05994762,high,40.06729076,1.375703393,89.01983085,7.290437252,47.18165393,Groundnut,Saline,Cherry
128.1923142,high,30.88022392,medium,21.36630546,low,41.28437943,1.132308717,55.1166364,7.682681479,274.018851,Moong,Saline,Sweet
107.7855297,high,60.41095578,high,35.74797231,low,34.60944226,0.316973337,46.5576477,8.064561174,175.3979783,Moong,Sandy,Soft Red
82.70253586,high,83.55278366,high,51.04343221,medium,16.19879097,0.533090543,85.01767246,6.35948084,72.00662927,Moong,Sandy,Soft Red
39.71003785,low,39.11574597,medium,88.88271974,high,27.61898263,2.097944714,66.97005962,6.869037971,117.4873994,Chili,Clay,Jasmine
46.281626,medium,55.56599613,high,79.85190287,medium,19.61429125,1.181624987,98.26200612,6.766379894,199.758814,Garlic,Loamy,Roma
31.86392896,low,58.76683218,high,23.31837911,low,11.08739669,0.50610803,97.96681207,4.614006589,38.49191427,Chili,Saline,Russet
83.30202402,high,64.95952666,high,72.02556384,medium,18.3201045,0.910550922,49.82120334,4.766048012,263.7216885,Moong,Peaty,Flint
27.40046227,low,84.02533588,high,50.30992396,medium,33.41708343,0.244540704,97.92466655,6.936703488,225.3928883,Onion,Sandy,Soft Red
111.6465915,high,52.31572626,high,49.511033,medium,43.14788865,1.349403468,71.21287234,6.150999033,156.0802174,Groundnut,Saline,Jasmine
104.1311034,high,26.55495143,medium,19.70577703,low,14.74959892,0.568143578,68.47526285,5.842144069,215.3798481,Groundnut,Silt,Roma
12.2922774,low,86.75059767,high,32.81837197,low,41.58123283,2.097741097,54.99251245,6.333938864,172.5945457,Chili,Clay,Co 99004
54.89460657,medium,81.38318837,high,96.56052563,high,10.74799711,0.883131516,68.06600692,6.235842221,144.9433092,Garlic,Clay,Dent
37.19744702,low,24.46554752,medium,19.97290336,low,31.51401815,0.76662532,54.93321155,6.833204128,243.8706522,Jeera,Sandy,Jasmine
49.43682714,medium,69.04879514,high,46.08289521,medium,13.2536065,1.121873364,69.99752482,7.074887491,142.9171978,Bajra,Silt,Hard Red
134.0116392,high,48.76909489,medium,28.39320196,low,14.19275237,2.015238411,39.3912502,7.112380991,266.6110247,Groundnut,Clay,Roma
12.20017201,low,87.44703045,high,13.55107747,low,34.48675596,1.376948648,78.79220192,5.289118865,75.02255296,Garlic,Peaty,Soft Red
8.937067085,low,31.51885284,medium,35.75430903,low,27.62385135,0.944562018,88.10145013,5.912817018,360.1871064,Garlic,Clay,Durum
42.69495833,medium,80.02547584,high,21.64777806,low,40.40715671,0.456483244,34.9596039,7.024017754,231.9302246,Chili,Sandy,Flint
139.6452539,high,59.92343176,high,44.71589426,medium,37.73143508,1.053018526,45.00077834,7.030110004,331.73042,Groundnut,Saline,Sweet
104.6468646,high,28.68283563,medium,61.01614989,medium,15.89142044,1.264779833,62.71585898,7.487325332,206.2513834,Groundnut,Loamy,Dent
36.59340424,low,87.31078748,high,25.46971337,low,30.68282363,1.259445314,77.01760962,7.239542019,198.2534358,Cotton,Peaty,Jasmine
140.3336561,high,36.8997572,medium,68.20900398,medium,16.95680052,0.672769463,60.95550762,4.742393924,160.0955905,Groundnut,Peaty,Arborio
97.33720838,high,6.565280509,low,17.35755151,low,31.42130141,1.3040325,52.93546964,5.955673794,382.4182906,Groundnut,Loamy,Flint
57.00280047,medium,49.69355782,medium,60.12472483,medium,20.54282635,0.710461999,92.68951593,5.831501094,85.88124655,Onion,Saline,Basmati
95.40382694,high,57.2712319,high,82.95105781,high,39.52164359,0.220132892,98.90802444,7.663830615,155.7051925,Moong,Sandy,Yukon Gold
78.94312841,medium,62.62363722,high,48.22026192,medium,12.59338199,1.293148326,48.66008468,6.778662645,131.7069139,Bajra,Loamy,Dent
134.9620175,high,40.60547349,medium,33.84143303,low,20.77743952,0.253615961,43.94216111,6.956240366,367.2930053,Groundnut,Sandy,Dent
98.69452795,high,48.07114921,medium,95.35523303,high,33.16187629,1.213186696,90.30713836,7.471931464,41.95764524,Moong,Silt,Basmati
78.44182416,medium,29.58509886,medium,48.56307159,medium,28.88887616,0.640991082,95.0390991,4.912475147,138.902714,Onion,Sandy,Flint
81.55137957,high,56.48300166,high,73.31442462,medium,36.30425563,1.026917309,62.91221674,5.34317087,331.8011454,Groundnut,Loamy,Yukon Gold
106.2539898,high,64.75248337,high,93.90979,high,42.36841995,0.619697195,76.97506659,5.671304674,44.72988101,Moong,Saline,Flint
123.9718825,high,44.23670558,medium,39.22676696,low,27.5137609,0.929278419,58.90788294,6.032241878,371.1653433,Moong,Peaty,Dent
66.67514174,medium,83.85983989,high,58.47393112,medium,39.72914318,1.289684172,38.06298881,5.615210788,235.3711809,Onion,Saline,Durum
94.15955666,high,83.07151403,high,90.58576107,high,15.58772617,0.380766328,43.36425809,6.654670943,329.552975,Groundnut,Sandy,Roma
147.5593152,high,75.39656116,high,21.28948567,low,43.7913857,0.596791542,86.66685283,6.118139324,109.7368007,Groundnut,Saline,Co 86032
144.6689346,high,22.9169953,medium,11.91218896,low,36.83279045,1.955896982,37.26928078,8.329068859,374.3694006,Moong,Clay,Yukon Gold
77.95272525,medium,31.46570488,medium,83.91051755,high,15.45738537,1.480039521,64.61513575,5.104542748,169.5519017,Chili,Saline,Yukon Gold
89.49220507,high,63.15051844,high,23.15296566,low,43.84806471,1.283212485,33.17974949,6.576223608,98.57320871,Moong,Peaty,Roma
124.3234925,high,58.63327649,high,55.29972109,medium,12.34285564,1.104983365,32.90379306,7.437890919,387.1976464,Groundnut,Loamy,Red
34.30359178,low,74.91672282,high,38.42871587,low,26.45397919,1.444214631,37.42976764,6.332394306,91.18317426,Onion,Saline,Arborio
99.09592993,high,58.012744,high,11.37823862,low,42.30877255,1.058241996,72.01112151,5.953181966,174.9251597,Moong,Loamy,Co 99004
81.43489632,high,42.1273001,medium,17.26194655,low,35.8024974,1.171908532,74.96715124,6.636336348,290.4869248,Moong,Silt,Jasmine
114.1228979,high,83.09981372,high,32.99640598,low,29.78700656,1.382019866,89.08839407,6.663265447,228.9253263,Groundnut,Saline,Basmati
68.64041412,medium,57.52899395,high,87.01206238,high,34.37436623,0.624920485,62.26434027,4.565025758,178.003469,Bajra,Sandy,Jasmine
141.6675985,high,69.05880081,high,96.71716748,high,34.14833708,1.209568641,76.96780079,6.020204343,185.7883953,Groundnut,Loamy,Soft Red
125.5780681,high,78.11679329,high,54.73752503,medium,19.6560385,1.71262098,43.65632146,8.14586658,60.91824923,Groundnut,Clay,Cherry
129.666003,high,31.95795066,medium,17.03359424,low,29.18363875,1.386513486,35.06071892,8.103378371,185.2374376,Groundnut,Peaty,Durum
88.4771845,high,57.60860706,high,75.54533829,medium,14.15841848,0.853807604,80.30961364,8.451495777,173.0757131,Groundnut,Loamy,Co 99004
6.42447012,low,60.67243334,high,63.00129224,medium,34.93249438,0.342908855,35.20432974,7.23099019,323.7124908,Wheat,Sandy,Cherry
91.92618813,high,50.62377266,high,63.65989513,medium,15.22991575,0.82409666,49.76679019,5.011149229,387.6671124,Moong,Saline,Co 0238
104.0826562,high,62.90138881,high,15.25066226,low,44.58423173,0.472222829,60.92953902,4.582413886,345.5369451,Groundnut,Sandy,Hard Red
147.8724977,high,30.99429656,medium,84.66045643,high,21.95737352,0.678043635,36.41225176,7.28065943,220.6517637,Moong,Loamy,Co 0238
7.30376491,low,85.12366639,high,10.1186112,low,12.62265107,1.359906408,77.58312096,5.721534045,111.8146146,Onion,Peaty,Flint
37.83278162,low,88.94686607,high,64.11008894,medium,40.43786245,0.724385529,74.49905987,5.856780942,159.8755407,Chili,Saline,Russet
111.133219,high,65.90329749,high,92.86298765,high,11.22711747,0.881732589,34.23416256,6.15512193,126.7385605,Moong,Clay,Basmati
105.692708,high,33.0500886,medium,94.3729038,high,16.82646001,1.021335752,85.55292688,7.661782573,261.4023536,Groundnut,Saline,Russet
127.7031206,high,27.62892275,medium,55.3678802,medium,35.43552918,1.439952885,53.76004946,6.755096809,143.4679806,Moong,Silt,Soft Red
74.0069703,medium,56.04067426,high,23.24008131,low,29.03386813,0.757594841,66.16602549,5.751307395,53.36638753,Garlic,Saline,Dent
103.7908422,high,49.55021699,medium,27.90491554,low,11.56597172,0.63416347,88.40916785,5.351879944,284.1279302,Moong,Loamy,Durum
57.0368457,medium,73.39189218,high,70.42003133,medium,21.71048145,1.493683829,79.9620372,5.608969143,67.62440218,Onion,Silt,Basmati
141.2413096,high,48.74019034,medium,30.57164153,low,21.02222581,0.831159885,40.98555773,7.209087227,319.5343312,Moong,Silt,Co 86032
12.74323958,low,7.10144722,low,53.86751957,medium,27.09130505,1.967108852,98.52209336,7.926111562,67.90681846,Wheat,Clay,Cherry
128.4187025,high,78.00525704,high,15.15680379,low,38.74693634,1.38861593,57.21359841,7.742022658,42.20457369,Moong,Loamy,Co 99004
142.7414987,high,21.78941238,medium,72.92159647,medium,31.38900205,1.329603373,63.80278719,4.793652468,382.270488,Groundnut,Silt,Co 86032
98.51288374,high,38.15296221,medium,11.79319891,low,27.74468952,0.917381001,39.41109858,5.504263001,398.8938569,Moong,Loamy,Roma
42.46490005,medium,47.50434198,medium,52.02510666,medium,25.74889416,0.376917349,79.73629662,6.28521673,333.378047,Bajra,Sandy,Co 86032
97.13901738,high,23.24195369,medium,38.79872549,low,15.08086366,0.648472869,60.57533447,5.44705428,82.41527785,Groundnut,Peaty,Roma
36.71879124,low,54.27675266,high,61.08280975,medium,27.48599307,2.164749588,44.51534317,6.715080822,272.8042696,Onion,Clay,Hard Red
11.16784698,low,66.57433264,high,34.59047973,low,22.20728792,1.176937108,54.41419705,4.792704468,285.8421404,Cotton,Clay,Durum
89.39959108,high,75.81272976,high,38.18598156,low,34.48380699,0.21191424,96.18364886,4.578291039,167.3579328,Moong,Sandy,Cherry
33.80044373,low,63.15304424,high,60.78656694,medium,18.39233011,0.86236387,30.61933945,5.28644014,300.8006824,Jeera,Clay,Sweet
43.30143535,medium,24.6579499,medium,35.55965353,low,11.24258336,0.577029881,93.16735361,5.527191001,192.6813465,Chili,Sandy,Arborio
78.4274796,medium,21.36823847,medium,29.63775494,low,24.34024445,0.779763651,59.18151137,5.303001292,162.3952926,Garlic,Loamy,Yukon Gold
126.826361,high,11.78928926,low,60.76017426,medium,37.32476753,1.385790319,99.72659985,5.804504976,216.3460421,Groundnut,Silt,Flint
98.20679048,high,16.47465508,low,15.5410459,low,42.08059021,1.264175536,52.88128054,7.474113157,37.91031037,Groundnut,Loamy,Russet
60.05100141,medium,55.81234809,high,58.80742894,medium,40.53213776,0.507324976,84.18937362,6.679747027,280.9135682,Bajra,Sandy,Co 0238
72.41396618,medium,17.77689643,low,26.5622148,low,30.26962597,1.008756311,40.56844255,8.212768756,211.5758437,Garlic,Peaty,Roma
29.92198406,low,10.51303546,low,49.70092816,medium,19.59769081,0.786320039,57.42202258,6.471000303,217.1648661,Onion,Sandy,Jasmine
60.02210615,medium,57.2914739,high,60.47021505,medium,12.40310397,0.95321724,52.34827596,5.149696235,283.1481777,Onion,Silt,Durum
10.48600576,low,75.82147233,high,97.07773272,high,17.70884046,1.389996381,55.76229518,6.749336204,61.69799639,Jeera,Saline,Roma
8.086073517,low,30.41350527,medium,24.81415653,low,25.4154151,0.544637143,81.7668593,6.427510037,303.7920118,Jeera,Sandy,Cherry
141.9904025,high,64.66048324,high,64.18859876,medium,43.8158455,1.093475315,92.37541351,8.329554204,294.1066642,Moong,Silt,Co 0238
98.46458909,high,68.31371933,high,96.54245229,high,32.32559111,1.221560477,75.71114942,5.849332383,144.2468514,Groundnut,Silt,Jasmine
87.62987294,high,54.62459596,high,64.06963924,medium,24.16937812,1.476649895,95.7589381,5.370375859,327.8378123,Moong,Saline,Roma
74.2581189,medium,50.04829241,high,70.48849781,medium,17.72195918,1.252191413,30.78223048,5.431026583,53.66330669,Onion,Saline,Roma
46.57513691,medium,57.5763096,high,86.24620804,high,44.60671393,0.651461455,95.86845121,6.253800021,361.706314,Garlic,Silt,Arborio
102.0715806,high,56.60618655,high,89.48766383,high,25.31219926,1.309358515,32.8799373,5.086009691,304.0044587,Moong,Loamy,Red
53.2634214,medium,84.51402711,high,44.65824216,medium,24.48458177,1.269684214,99.51788278,4.852854431,235.0753596,Bajra,Saline,Sweet
115.867554,high,70.99193426,high,79.83450005,medium,16.57874912,1.476590364,69.53609503,4.514783257,223.3424065,Groundnut,Silt,Red
33.45090588,low,85.42674592,high,87.89918495,high,36.29078685,0.589068656,99.26998544,4.736851778,155.8331599,Wheat,Sandy,Durum
101.9732812,high,22.73597119,medium,64.44697305,medium,41.50003547,0.460335064,36.66456627,5.14478851,371.4179415,Groundnut,Sandy,Arborio
102.8357275,high,24.37980822,medium,36.17476958,low,30.4851969,0.488667338,80.87221147,7.001050538,291.8909448,Moong,Sandy,Flint
137.5869105,high,84.08449783,high,19.84452685,low,21.72736658,1.975838211,92.7318157,6.528775145,146.5136323,Groundnut,Clay,Sweet
140.8718458,high,77.47201037,high,37.66493969,low,40.29178892,1.365508956,44.73761222,7.167816534,236.2861582,Groundnut,Silt,Yukon Gold
124.5547139,high,69.96044698,high,23.91961005,low,34.943444,1.065381799,57.43155435,7.656020799,252.5259596,Groundnut,Peaty,Red
43.14907035,medium,39.05046365,medium,92.38681855,high,17.36174697,0.851169061,64.92210339,4.988892407,174.26581,Garlic,Clay,Soft Red
122.1815205,high,27.41689724,medium,96.47336999,high,19.25628525,0.923846245,50.2528076,6.798674672,308.4069343,Moong,Silt,Cherry
9.597876872,low,40.17163108,medium,97.18303053,high,13.939349,1.30918259,50.11825963,4.65106481,303.5159955,Wheat,Peaty,Soft Red
56.8967642,medium,86.47973156,high,40.08632879,medium,32.21531597,1.193185185,50.50164631,7.961351722,344.9356651,Chili,Clay,Cherry
88.36721873,high,89.81091886,high,25.03778978,low,36.45985581,1.304537352,66.66579685,6.071655826,110.1992318,Groundnut,Peaty,Sweet
96.78277477,high,27.41235268,medium,30.77770526,low,12.71129671,0.97992606,93.27592824,7.090271864,364.3568858,Groundnut,Saline,Co 86032
53.38196896,medium,34.15838898,medium,65.6681143,medium,38.49161189,1.485271925,89.91424822,5.455292865,35.47930648,Onion,Silt,Yukon Gold
90.30221936,high,12.58535924,low,66.97488931,medium,41.63275278,1.131465862,85.92668075,7.943192364,111.4430131,Moong,Saline,Dent
57.8030814,medium,26.07616988,medium,36.8312822,low,29.90273301,0.610716754,50.19489031,7.803536124,79.0682923,Garlic,Silt,Basmati
56.30510223,medium,50.82859169,high,35.44998251,low,27.81133105,1.29530069,31.82750937,4.794086956,283.4491636,Chili,Silt,Co 99004
110.6606818,high,14.09059742,low,55.88218029,medium,18.46199161,0.625691984,91.75128329,5.96068985,91.14205106,Groundnut,Sandy,Jasmine
144.2741347,high,42.1381946,medium,71.91302266,medium,38.71432472,1.417085057,99.58377491,4.835526853,39.90108419,Moong,Saline,Flint
19.65002244,low,16.6360032,low,86.66473559,high,29.87433638,1.062205182,88.9876872,5.703534822,35.12435451,Cotton,Saline,Jasmine
30.41226371,low,46.1316514,medium,99.07134133,high,34.6668704,1.956595158,73.01042156,7.986552143,216.3665477,Jeera,Clay,Russet
115.5771239,high,25.29302551,medium,19.68245345,low,13.13731282,1.10273387,86.67235538,7.212233869,115.1153846,Moong,Peaty,Co 0238
49.81109985,medium,86.91723679,high,68.52733538,medium,35.09199844,1.705195563,62.55422421,4.728473763,368.2622978,Bajra,Clay,Dent
34.93541018,low,14.19174068,low,98.43215072,high,15.47760776,0.923558275,59.26243909,5.164934942,90.22241821,Jeera,Silt,Durum
130.3804288,high,5.415516503,low,10.30944479,low,17.56496348,1.103975682,33.75365437,7.06521091,127.1658918,Groundnut,Saline,Russet
45.26005221,medium,6.905135961,low,15.5286495,low,16.47136407,0.539176612,51.92310111,6.123816121,21.27936094,Garlic,Sandy,Beefsteak
112.0702995,high,35.61181954,medium,89.81098349,high,31.95044263,0.679365555,48.49815307,5.843635698,61.88327912,Moong,Silt,Co 0238
71.85157557,medium,13.03619245,low,52.04037208,medium,36.87251823,0.506336319,43.04664431,5.398618625,162.6145875,Garlic,Silt,Dent
41.5221589,medium,61.5235015,high,44.79457341,medium,38.94119904,0.745337775,38.5647674,7.264197284,55.65224432,Onion,Sandy,Roma
33.08678646,low,12.36798773,low,84.57808408,high,11.5897483,1.644548794,80.46749403,6.612004699,152.8092237,Cotton,Clay,Sweet
124.7249905,high,18.16342746,low,30.41785184,low,15.28404514,1.280855487,97.66001973,5.524330557,341.0211577,Moong,Silt,Russet
70.32022931,medium,74.6130595,high,11.92938843,low,20.24297834,1.000095899,97.18921629,8.202178604,23.21805127,Bajra,Saline,Basmati
131.6103981,high,49.325255,medium,56.8318468,medium,44.57462598,0.46749344,75.9677393,7.843461668,132.6836823,Groundnut,Sandy,Jasmine
52.67303581,medium,53.2643669,high,81.15014127,high,22.73517731,1.291660432,86.2251138,6.648308154,131.9259642,Garlic,Saline,Soft Red
107.3709813,high,42.64884419,medium,29.53609637,low,22.78635885,1.156393653,98.0822478,6.15490311,260.4211206,Moong,Peaty,Yukon Gold
128.1613367,high,36.17106519,medium,10.32561048,low,27.76247887,1.352339676,40.31104908,6.802978973,272.5084719,Groundnut,Loamy,Flint
34.9853224,low,53.78203147,high,26.44794771,low,20.91591046,1.26399852,58.40648822,4.694525629,350.8324418,Garlic,Peaty,Co 99004
102.267844,high,86.41982125,high,50.9489493,medium,44.33545661,0.414125571,37.0797657,5.093097466,46.44075415,Groundnut,Sandy,Roma
40.88025609,medium,87.22130374,high,84.55797409,high,33.20226955,0.404503788,39.68426949,7.45310187,215.1227584,Bajra,Sandy,Durum
30.83501296,low,19.3134248,low,39.20497096,low,37.67618319,0.616036775,34.99683209,4.810033899,69.79083191,Jeera,Loamy,Hard Red
76.87874293,medium,21.2474639,medium,14.87767565,low,36.4848223,1.113974156,86.66624333,8.022398141,389.3786336,Garlic,Saline,Yukon Gold
75.17292775,medium,75.41241236,high,22.03716814,low,44.50740985,1.247456677,78.23296993,4.883780915,205.3677244,Bajra,Loamy,Dent
109.4902949,high,17.15782001,low,94.48422401,high,34.02182998,1.326720394,46.70399978,5.419976564,116.5556031,Groundnut,Saline,Sweet
102.9381266,high,39.44615787,medium,96.22993952,high,13.46089455,1.971101262,31.54360769,6.014908673,231.6244012,Groundnut,Clay,Russet
39.46083836,low,81.4012685,high,85.77451035,high,28.26266175,0.917727192,86.55833335,7.373507834,271.837552,Cotton,Silt,Co 0238
65.70839174,medium,42.48826966,medium,52.20260314,medium,29.66286451,0.99103197,39.27787416,5.703417449,341.294747,Bajra,Silt,Cherry
24.06848227,low,12.06225598,low,52.91924411,medium,17.03389625,1.579066257,78.9770924,6.272325557,135.0585648,Chili,Clay,Roma
143.9712299,high,60.01408877,high,10.06539013,low,12.45085676,0.730861355,66.81832563,7.934405343,198.8810822,Groundnut,Peaty,Co 0238
121.5596961,high,55.12741192,high,44.78487712,medium,12.48199547,1.098988059,45.43099176,5.533026323,184.4210862,Moong,Saline,Roma
106.6497398,high,86.2934865,high,80.12237891,high,13.83151119,1.400506781,57.67419933,5.076575087,197.462798,Moong,Silt,Flint
48.02863953,medium,57.02540567,high,38.41442772,low,31.41258665,0.48832976,58.11958218,5.870759028,396.2198507,Chili,Sandy,Hard Red
52.94389642,medium,50.87384144,high,86.38053338,high,18.8870732,0.739878852,60.62642092,6.920300645,328.9702103,Garlic,Sandy,Roma
113.1930039,high,46.59638632,medium,85.45765185,high,43.3722673,0.396184078,60.18587506,8.047290508,182.274454,Groundnut,Sandy,Roma
12.13817032,low,13.85709611,low,40.66172401,medium,32.30234186,0.573819827,66.56096973,4.76298637,232.2433857,Chili,Sandy,Hard Red
32.261717,low,88.27213161,high,32.78894323,low,29.59784656,1.104418128,43.25394632,5.65885743,249.0738839,Chili,Saline,Yukon Gold
14.9352623,low,57.31023414,high,18.69788629,low,19.92938926,0.985929618,43.07353007,5.73695498,284.4995084,Wheat,Saline,Arborio
41.68229837,medium,37.71346157,medium,36.9840141,low,42.44629078,1.317342541,69.90579439,7.154709493,105.6848372,Chili,Saline,Sweet
30.21117998,low,34.89449603,medium,96.61282345,high,11.61855273,1.293579774,94.8548773,5.417649948,210.1719919,Onion,Clay,Cherry
28.85912577,low,44.77910312,medium,46.79739072,medium,18.54990341,0.766197013,32.47419222,5.974803367,91.93664213,Wheat,Silt,Basmati
116.326774,high,22.31197457,medium,80.95498831,high,30.44097476,0.632518062,68.99642277,5.007162731,326.6758295,Groundnut,Saline,Arborio
105.2340944,high,62.54297768,high,33.25982422,low,44.87746032,0.730614687,92.62079535,4.624286716,291.2614095,Moong,Silt,Jasmine
75.8627766,medium,65.24102082,high,43.44388976,medium,32.08164211,0.867809435,61.32305886,7.820300869,183.0393447,Garlic,Clay,Basmati
143.3364366,high,39.51188895,medium,88.06530984,high,18.20045255,1.257656262,41.79422814,6.366650364,291.0354736,Groundnut,Loamy,Hard Red
48.32319322,medium,42.45269055,medium,45.00200723,medium,11.79664288,0.999591964,73.94892532,6.680668809,387.8381862,Onion,Loamy,Durum
31.7329375,low,84.30466217,high,87.64910264,high,43.5588923,1.433054664,93.5167702,7.323859917,138.4694121,Garlic,Clay,Basmati
112.0460611,high,71.3880435,high,67.75749752,medium,16.75703721,0.262729995,57.60999778,6.423273813,399.8128569,Groundnut,Sandy,Jasmine
144.7739827,high,23.36726784,medium,96.52980923,high,18.32074362,0.536880132,38.92605713,6.51830378,222.7771878,Groundnut,Silt,Basmati
82.54583342,high,10.71459698,low,29.98968658,low,37.2188228,1.390619316,43.17348621,7.984070786,104.0017307,Moong,Silt,Russet
113.6898496,high,19.24830051,low,67.29569408,medium,35.9248677,1.411330987,54.2293639,8.017609639,385.1074246,Groundnut,Silt,Russet
128.9555034,high,30.42148135,medium,49.38038882,medium,24.38884421,1.380665746,37.50848559,7.528823429,29.2403867,Moong,Loamy,Co 99004
62.31033306,medium,36.85835564,medium,39.2626915,low,41.08637162,0.556911672,32.95524413,7.653799138,152.3741735,Bajra,Silt,Sweet
62.92489021,medium,54.05014204,high,91.13611579,high,37.49702885,0.654691775,50.16796072,6.153228828,72.5348864,Bajra,Sandy,Durum
116.2831985,high,75.50342602,high,24.4488159,low,12.85912745,1.153478764,52.94592443,5.638556041,33.97634236,Moong,Saline,Hard Red
69.1993682,medium,34.50562173,medium,48.52747564,medium,11.51047684,1.340462728,77.05733411,6.289170406,75.75659677,Bajra,Silt,Red
60.55176535,medium,45.99479192,medium,26.27286725,low,25.26356627,1.888417946,87.62890045,8.360130176,106.5275845,Garlic,Clay,Basmati
53.30914594,medium,57.2634696,high,64.14983928,medium,44.78019789,0.521560506,87.47275091,7.089821312,98.22549117,Chili,Silt,Co 99004
116.7479274,high,72.54887891,high,32.24071244,low,38.07977666,1.407945245,41.64762714,7.674708226,201.4888103,Groundnut,Peaty,Basmati
39.65477082,low,53.05016728,high,28.75291474,low,13.13236631,0.362879306,39.02883605,7.679959431,35.05262126,Cotton,Sandy,Sweet
9.719269497,low,31.84048775,medium,43.9409142,medium,33.49241627,0.897216193,37.38686854,8.235380777,239.6325512,Cotton,Saline,Red
20.16163368,low,42.78418676,medium,81.99104806,high,17.77007162,0.93120073,31.55571333,8.044145866,185.4527919,Jeera,Saline,Red
128.3795307,high,65.65716686,high,53.61914738,medium,12.55808007,0.710863459,75.81269136,5.845157471,275.1489427,Groundnut,Saline,Jasmine
39.37584093,low,69.14829612,high,69.34957922,medium,30.10694435,0.574970432,98.84640666,5.71213919,61.75886925,Onion,Sandy,Flint
14.29438205,low,74.81562678,high,98.88987082,high,19.65902601,1.420616257,57.1262616,7.709711979,258.8876081,Wheat,Peaty,Dent
