Nitrogen,nitrogen_status,Phosphorus,phosphorus_status,Potassium,potassium_status,temperature,ec,moisture,pH_Value,Rainfall,previous_crop,soil_type,Variety
146.163858,high,77.01230249,high,41.0930227,medium,39.45260986,1.845375359,31.77654357,5.205447659,396.9016839,Sugarcane,Peaty,Co 86032
119.6132791,high,87.37622233,high,41.80617808,medium,10.26897575,2.162911797,43.73774798,6.463992963,290.3594148,Sugarcane,Clay,Co 0238
82.42494817,high,79.77796732,high,46.48997549,medium,39.60102405,2.18237007,57.32062275,6.103080642,207.1123012,Wheat,Clay,Hard Red
62.55201355,medium,84.05514592,high,88.93026881,high,21.69376373,0.99110553,49.57950689,6.546261516,178.2758938,Rice,Clay,Arborio
145.9457776,high,49.60605151,medium,72.24003912,medium,20.52257946,1.758334837,58.38780552,4.95421975,356.5019434,Sugarcane,Clay,Co 0238
31.10261709,low,68.38680875,high,67.31639707,medium,13.43357255,0.703205284,59.10605677,7.454934902,167.1671106,Rice,Loamy,Basmati
91.29739223,high,32.33301321,medium,32.18769438,low,22.98918598,2.428544465,69.49726074,7.00130667,80.38560983,Tomato,Saline,Beefsteak
45.98402238,medium,50.51144441,high,48.44799707,medium,40.5649347,1.462050787,66.96907259,5.385817433,384.388451,Sugarcane,Clay,Co 86032
128.2529186,high,77.91357833,high,72.53144664,medium,29.87151023,1.977979714,35.54132297,7.944861117,185.8412573,Wheat,Silt,Hard Red
98.62744091,high,89.31426481,high,85.2892382,high,11.85440365,2.399180282,89.62318636,7.402820279,201.2367981,Rice,Silt,Jasmine
41.17056452,medium,42.67906173,medium,34.17478049,low,27.93041027,0.823083776,63.5054794,5.165528661,249.9907722,Tomato,Loamy,Cherry
144.942176,high,26.48931081,medium,83.28272252,high,30.60586433,1.801508354,89.57857482,5.606056592,62.02603049,Wheat,Loamy,Soft Red
7.644459767,low,70.05131898,high,87.80831422,high,15.33178522,0.750505144,58.7916739,7.387268954,376.7255319,Sugarcane,Clay,Co 0238
47.375416,medium,86.82342342,high,85.51862911,high,11.35506217,0.83254247,82.14128541,5.369576766,160.2332652,Maize,Saline,Flint
11.25723306,low,83.10842249,high,93.2222595,high,35.71922359,0.71267737,30.37166092,7.668787904,399.9634745,Tomato,Saline,Cherry
51.6396601,medium,31.24995964,medium,46.06890318,medium,25.21302916,1.089740224,46.77452002,7.086635141,168.4571002,Wheat,Peaty,Hard Red
9.637232229,low,34.03053622,medium,30.43939215,low,41.54936662,0.354023449,46.34580278,5.781417533,138.3839005,Maize,Clay,Flint
75.08353394,medium,21.77475358,medium,27.51675226,low,13.82741218,0.976581701,37.43054018,7.625249823,277.7430706,Wheat,Clay,Soft Red
82.3499482,high,29.63090997,medium,35.49008274,low,26.48293553,1.949141736,84.29668885,6.135817002,378.0403592,Potato,Peaty,Red
8.602126826,low,12.2467824,low,11.43548394,low,41.51663867,0.465976144,65.3475857,7.83369977,78.046744,Wheat,Silt,Soft Red
7.815084205,low,48.62606454,medium,28.49983249,low,21.3733339,0.724909449,30.17717727,5.724293253,241.6694521,Wheat,Clay,Durum
34.19812904,low,11.67086525,low,98.83650819,high,34.36490431,0.537946048,60.04114336,6.108791311,240.9165672,Potato,Peaty,Russet
147.0944171,high,28.77915521,medium,18.13468236,low,25.45093731,1.889445513,68.24381378,7.678633603,123.0369564,Maize,Clay,Sweet
103.6018922,high,84.9156516,high,29.72440499,low,43.33825117,2.196310914,93.03734554,6.413400326,287.5218324,Tomato,Clay,Cherry
5.217316716,low,68.02237051,high,12.48740333,low,33.46294975,0.353131537,38.71377003,4.518138337,331.7962212,Sugarcane,Sandy,Co 99004
79.12415833,medium,32.56334764,medium,15.30578166,low,40.66165245,1.013040376,30.5792125,5.910006386,65.29651884,Sugarcane,Clay,Co 0238
49.08850219,medium,33.14951198,medium,50.54469752,medium,15.16208896,1.338512931,60.27897507,5.775260058,49.43066815,Wheat,Clay,Durum
149.2358506,high,87.51105045,high,44.23148911,medium,44.86300035,2.423115014,30.44028515,4.626278396,90.28181932,Sugarcane,Loamy,Co 0238
142.2145635,high,84.84803501,high,71.50467386,medium,40.68960093,2.455072867,64.27828657,7.446312073,352.5535518,Wheat,Sandy,Durum
67.67534121,medium,42.44921554,medium,26.62708702,low,32.37951414,1.244584013,99.91973143,5.104128615,271.0852505,Potato,Silt,Red
102.0473291,high,51.42907622,high,90.81406414,high,39.82954247,2.458016648,93.89901067,6.191349994,308.4719436,Maize,Silt,Flint
72.83005409,medium,39.42877151,medium,47.00245813,medium,22.77258151,1.255754364,82.062876,8.397083988,358.7662132,Sugarcane,Loamy,Co 0238
99.57131927,high,85.60830827,high,72.75034681,medium,11.62771674,2.143326741,99.56512586,5.99893508,142.9317278,Potato,Sandy,Yukon Gold
90.21374065,high,86.00577609,high,88.5940596,high,40.16970487,1.951875413,69.4109704,7.802366442,36.14868001,Sugarcane,Loamy,Co 86032
105.4657225,high,15.70792249,low,49.8162497,medium,34.77976271,1.769529052,34.67141411,5.304528162,309.6930669,Sugarcane,Clay,Co 99004
73.89378218,medium,50.65529491,high,16.5958988,low,32.3548724,1.440872954,65.2482575,4.633683168,221.2779286,Wheat,Sandy,Durum
142.1287657,high,67.55411703,high,58.96174544,medium,12.13991588,1.631218052,39.56239677,5.401712548,373.9855722,Maize,Saline,Dent
70.78504937,medium,56.43899073,high,46.99392369,medium,22.07080764,1.365316032,39.30224583,7.25601957,330.5619709,Rice,Sandy,Jasmine
43.9222786,medium,48.72710495,medium,20.78038371,low,27.63885492,0.985524709,91.74483137,4.526282782,361.2279164,Potato,Saline,Russet
132.1950907,high,34.43208062,medium,48.28185819,medium,20.76522027,1.552248204,42.44858871,8.085105186,316.7433078,Tomato,Sandy,Roma
14.73347359,low,56.3874835,high,82.05180033,high,30.53139661,0.742866813,60.72638095,4.752481194,149.0273933,Maize,Clay,Dent
24.95749337,low,7.841643125,low,36.25710814,low,26.79647115,0.697378851,93.59238347,6.576470876,232.2967545,Maize,Saline,Flint
24.06219173,low,67.68765854,high,33.2397276,low,19.11352254,0.788713758,80.659438,7.949370545,344.4842993,Rice,Loamy,Arborio
92.74307978,high,11.27071747,low,22.094629,low,38.00977054,2.226583714,70.41663617,7.529788961,194.2740427,Maize,Peaty,Flint
112.5139518,high,48.65662841,medium,39.81457117,low,24.92574463,1.99825083,72.08520902,5.810273928,128.2090663,Potato,Clay,Yukon Gold
70.53588382,medium,36.25450333,medium,50.72263687,medium,11.31682123,0.9151984,74.82549433,5.703790011,162.7112347,Maize,Peaty,Flint
143.8725193,high,72.93733483,high,47.68685393,medium,40.70633806,1.614642509,95.6858411,5.304582614,218.1029642,Potato,Loamy,Russet
25.84544695,low,43.81819782,medium,16.383762,low,31.24044721,0.654234165,94.88466561,7.104453509,120.546701,Tomato,Loamy,Roma
23.85009645,low,85.87653321,high,51.04629027,medium,14.34225872,0.425899619,84.32555482,7.97989695,141.0737077,Tomato,Peaty,Cherry
40.55630996,medium,79.92751361,high,87.63984073,high,29.71304605,1.064001904,30.07322576,7.631607564,35.94203773,Rice,Silt,Arborio
106.1719406,high,19.15519741,low,42.84010518,medium,38.85247305,1.941506658,35.81589755,5.255697959,257.1204929,Rice,Saline,Basmati
140.7781599,high,76.88072972,high,96.5721033,high,43.69137372,2.484782009,97.53414594,5.06667096,354.2984765,Rice,Loamy,Jasmine
84.45909359,high,29.13202816,medium,48.99259834,medium,37.18664251,2.190895947,78.88138761,6.807336002,52.2469617,Sugarcane,Silt,Co 0238
136.9869703,high,61.82177228,high,21.26794209,low,22.05610225,1.648659149,60.7740539,5.971718858,314.6835667,Maize,Silt,Flint
62.38777197,medium,14.02834038,low,91.52574045,high,26.44749825,1.496715801,55.63665759,7.887628756,163.1019222,Sugarcane,Clay,Co 0238
41.88219342,medium,23.34532875,medium,62.29693985,medium,37.6109839,0.904066373,43.22082117,5.320749657,323.17121,Potato,Silt,Red
20.25273897,low,69.58855412,high,76.13597679,medium,41.29732613,0.326286966,79.40191743,5.512009585,249.9402248,Tomato,Saline,Cherry
83.37195276,high,78.22924638,high,22.0630773,low,15.36751236,1.926805492,95.7670865,5.915983999,123.8178366,Wheat,Sandy,Hard Red
149.9220229,high,50.59859432,high,57.10473277,medium,29.62500134,1.929886883,38.61233711,6.858290695,146.3158325,Tomato,Clay,Cherry
41.29488424,medium,76.61281278,high,36.51620363,low,34.39783023,0.861488009,48.89523975,7.569585505,128.9234204,Rice,Loamy,Basmati
87.34443116,high,27.59117215,medium,46.36697444,medium,42.40863162,1.763552364,45.63393057,5.345898217,342.4583642,Potato,Silt,Red
74.87779655,medium,49.04953113,medium,60.06270617,medium,27.76687493,0.802143783,66.02953503,7.994229113,312.1733051,Sugarcane,Sandy,Co 99004
67.87659459,medium,89.04310925,high,19.87735457,low,35.7020883,1.454361001,30.82304761,7.397545548,181.3865657,Potato,Sandy,Yukon Gold
81.94193968,high,34.27889722,medium,34.57183117,low,28.36211782,2.375779627,36.95206692,6.954966999,116.5619794,Sugarcane,Peaty,Co 99004
110.2518992,high,62.01033414,high,98.88659454,high,10.53112283,1.881580287,76.64212063,7.740250411,273.0912796,Wheat,Silt,Soft Red
66.66353712,medium,44.56834164,medium,91.37622856,high,16.4515456,0.95289142,68.44444337,5.462455404,218.3709718,Rice,Sandy,Arborio
90.34814061,high,14.46639226,low,62.3890285,medium,31.35917373,2.252505934,40.00625622,6.170383012,281.1003413,Rice,Clay,Basmati
78.32683331,medium,82.10835502,high,55.57130151,medium,43.87594324,1.41153445,69.50767266,6.710093432,93.18441727,Potato,Peaty,Russet
41.48326335,medium,70.63756527,high,90.2297524,high,10.45106615,1.022345366,69.97873394,6.188354662,269.9458534,Tomato,Loamy,Roma
97.74262115,high,69.22928526,high,12.37904007,low,23.36846042,2.358600874,38.2820281,5.677891849,215.8577106,Potato,Sandy,Red
39.12769076,low,25.40815186,medium,90.93413972,high,30.1674527,0.489885698,86.64557275,8.135082096,378.9408558,Tomato,Clay,Roma
98.9773149,high,78.40567549,high,30.62840165,low,13.56323623,2.217600149,61.07212519,7.606689372,173.4274195,Rice,Loamy,Jasmine
128.7835768,high,82.24637004,high,98.81293784,high,19.67627313,1.853014439,74.72655648,6.653523596,344.6189041,Tomato,Loamy,Cherry
56.68266637,medium,86.45610854,high,20.47716919,low,18.73665976,1.424361029,62.31985747,7.394259934,355.9441695,Potato,Clay,Russet
117.1843201,high,71.70705836,high,34.62990248,low,17.73975036,1.651031082,53.24076934,5.066542452,269.3129861,Wheat,Silt,Hard Red
32.3999977,low,77.74843161,high,90.17405851,high,21.60647773,0.312535044,90.3081618,8.117946026,138.9914019,Wheat,Loamy,Durum
45.82406359,medium,58.55083774,high,96.49866714,high,27.79068899,1.083870102,87.57216604,8.100133595,361.065563,Potato,Silt,Yukon Gold
70.07703836,medium,58.37394257,high,41.6457194,medium,10.55922582,1.481114494,93.25000677,7.547328734,369.3776182,Sugarcane,Silt,Co 0238
61.21483114,medium,34.11600443,medium,35.19287646,low,16.81943025,1.110726615,97.93791064,8.360506734,347.3694055,Sugarcane,Loamy,Co 86032
98.36963358,high,77.45459283,high,77.39225304,medium,32.75443451,2.139576776,67.21725429,6.107840583,62.59852891,Tomato,Saline,Roma
133.2767206,high,57.43458808,high,53.71526225,medium,10.08354628,2.463855998,81.9497883,5.750186388,282.8615285,Wheat,Saline,Durum
52.04407267,medium,41.83732832,medium,71.42756625,medium,12.0233645,1.097829146,71.89724787,6.73224743,145.6764217,Rice,Loamy,Arborio
76.10950018,medium,13.00894103,low,98.12918978,high,44.53989288,0.975301334,37.06696046,4.867667876,266.0839734,Rice,Sandy,Jasmine
116.8795235,high,65.70364971,high,94.48761056,high,14.52345207,2.364042981,34.04303186,5.822041417,335.0451762,Rice,Sandy,Arborio
109.8805889,high,39.90701978,medium,66.74363205,medium,43.24916075,2.196608153,41.24151018,8.098339025,142.3652989,Tomato,Saline,Cherry
63.50485681,medium,10.75084313,low,69.99904944,medium,41.36912389,0.953630504,85.31405323,6.624607505,295.4192675,Maize,Loamy,Dent
142.2572345,high,72.49536141,high,82.48449816,high,41.91238085,1.537431425,87.51099955,6.55304009,196.9450446,Tomato,Loamy,Roma
20.3202479,low,75.55539018,high,73.07743381,medium,42.6521105,0.576322781,32.96621469,6.862412294,352.965937,Wheat,Sandy,Durum
76.2169864,medium,80.11430567,high,34.41048472,low,17.36935295,1.033488608,44.26927202,4.721214795,173.0806002,Wheat,Loamy,Soft Red
6.532743506,low,77.12528546,high,83.73615722,high,22.9913476,0.386433003,42.69958816,7.848090381,246.5492428,Potato,Clay,Yukon Gold
73.04664837,medium,43.22356238,medium,52.49280094,medium,29.01925811,0.855075561,33.94966222,6.348505497,231.2569072,Maize,Silt,Sweet
55.81970186,medium,80.40381957,high,50.70491305,medium,19.76117995,1.187955722,37.2044511,7.492506805,260.012042,Wheat,Saline,Soft Red
139.4505887,high,73.93156235,high,31.85480551,low,13.51973753,2.118852162,91.13218142,7.080514251,57.7718818,Rice,Sandy,Arborio
10.40468516,low,63.98331804,high,86.68233626,high,22.36389172,0.426321509,82.84104199,7.860370065,43.29747568,Rice,Saline,Arborio
64.92477892,medium,7.57929189,low,14.75703899,low,16.29593221,0.825319616,33.08275832,6.612665134,379.9052737,Tomato,Silt,Beefsteak
15.30784189,low,80.12778415,high,57.99332766,medium,39.35689878,0.568577793,32.73408294,6.668342341,165.9583846,Tomato,Sandy,Beefsteak
74.62938205,medium,85.84364282,high,67.79179492,medium,25.25303098,1.27841959,67.51913067,7.88646363,158.811624,Tomato,Sandy,Beefsteak
37.64664445,low,16.19520617,low,75.81789943,medium,38.29561125,0.330149319,87.07114745,7.136090491,38.70035269,Wheat,Silt,Soft Red
110.3182454,high,74.21985088,high,82.11572425,high,21.53272298,2.342734217,53.0967698,5.953666611,38.78493956,Sugarcane,Peaty,Co 99004
123.5295171,high,56.09163815,high,70.64999965,medium,30.14544041,1.514911532,84.15895057,7.864390919,208.937052,Sugarcane,Silt,Co 86032
102.9501526,high,28.44232015,medium,46.74045401,medium,37.29822339,1.913065984,55.09725095,4.567340751,188.1459847,Wheat,Sandy,Hard Red
103.3885808,high,47.95833623,medium,63.66710667,medium,38.57763217,1.576272004,62.05064218,6.296731606,392.9142544,Rice,Loamy,Arborio
117.7361002,high,30.73131884,medium,92.58901657,high,35.45103047,1.544819252,51.58299741,5.953382589,280.9303669,Rice,Sandy,Jasmine
134.339434,high,67.97620378,high,22.53729576,low,43.79687063,1.747533404,97.95357907,7.667008503,121.6252241,Wheat,Peaty,Durum
47.17423289,medium,36.88317774,medium,77.22691509,medium,27.3735829,1.232916953,65.81651333,6.417620069,394.6572307,Potato,Peaty,Russet
15.61201212,low,57.99614546,high,16.61181103,low,28.52270461,0.467215133,31.56438396,6.672620086,97.40345266,Maize,Peaty,Sweet
28.59328513,low,86.31820569,high,64.80437187,medium,25.95452262,0.741676261,74.65158409,7.206621201,132.1247742,Sugarcane,Clay,Co 0238
95.46976484,high,5.071102169,low,82.47646622,high,32.71556527,2.166466884,89.32304058,8.249590592,345.8895849,Tomato,Peaty,Roma
108.4273929,high,50.31111118,high,50.06093254,medium,16.66815343,2.088047574,50.57620422,6.056624435,221.0595223,Rice,Loamy,Jasmine
100.3828297,high,23.17128565,medium,52.63430653,medium,25.9239033,2.471881858,95.10096419,7.896050807,161.1278271,Wheat,Sandy,Soft Red
11.39180026,low,26.68143633,medium,26.00403282,low,36.08267467,0.40258091,64.62489978,5.786284585,131.9298194,Maize,Silt,Dent
112.7402229,high,12.67484584,low,61.24997418,medium,26.27210282,2.025013491,95.51607332,5.002579726,286.6556879,Sugarcane,Saline,Co 0238
122.3851464,high,81.55015047,high,94.13844859,high,12.67406267,2.163799877,68.2799591,6.350922689,107.5781553,Rice,Saline,Arborio
73.65930841,medium,35.85545,medium,78.5812684,medium,21.43748756,0.898059463,62.8098834,6.54660963,132.8945572,Tomato,Loamy,Cherry
52.47066116,medium,29.69201086,medium,24.12190299,low,11.04327396,1.328964993,74.10716117,5.325867257,155.1454653,Sugarcane,Loamy,Co 99004
121.2749001,high,49.62860137,medium,98.87800272,high,26.88530325,2.194299447,97.13648858,6.365725962,137.8147572,Maize,Clay,Dent
85.9721237,high,64.86864525,high,26.25289611,low,33.06305456,1.655627021,59.68261202,6.246126092,308.0323757,Maize,Clay,Sweet
50.24654678,medium,49.84970958,medium,47.30309353,medium,13.82955142,0.849245319,65.48092255,6.155414122,99.75043359,Sugarcane,Saline,Co 86032
101.8325728,high,21.87765544,medium,83.36050604,high,38.13061091,2.005487463,38.97611262,4.593751423,220.5836432,Maize,Sandy,Flint
58.884365,medium,40.80640361,medium,52.46851087,medium,22.90735835,1.371598601,64.98213682,4.844045059,371.8986414,Rice,Peaty,Arborio
51.012543,medium,50.47550169,high,62.96050101,medium,17.79772875,1.484466896,30.87526194,5.547737693,193.681355,Rice,Saline,Basmati
123.8330169,high,33.12545781,medium,91.70075023,high,11.16068063,1.508529562,72.61805128,4.713322343,385.6486837,Sugarcane,Silt,Co 0238
11.92808665,low,22.33947771,medium,47.14713524,medium,43.30914507,0.613424353,36.05584837,8.26257239,364.9377706,Maize,Silt,Dent
109.9991455,high,58.72836332,high,60.10517679,medium,43.31267422,1.85701911,95.67443911,6.779751495,349.7284719,Maize,Saline,Dent
70.67872721,medium,62.89271034,high,28.13864499,low,10.9840098,1.49363074,41.61692018,7.117734689,378.1053236,Maize,Clay,Flint
48.43001078,medium,42.03057508,medium,29.59326968,low,32.67744795,1.095601557,73.27143974,5.292837853,172.2835906,Potato,Clay,Russet
147.657471,high,52.24000975,high,50.90808134,medium,39.10809745,1.748474974,85.73562593,8.237943158,358.3462245,Potato,Clay,Yukon Gold
58.24834723,medium,30.54968687,medium,73.68787041,medium,13.24002342,1.321218321,58.45269854,5.911909667,115.1505574,Potato,Clay,Red
37.58086325,low,59.61152156,high,50.28361314,medium,41.21557371,0.337987252,80.3625898,7.810013465,74.23668773,Sugarcane,Loamy,Co 0238
35.82797138,low,13.59280509,low,51.50031349,medium,18.6761303,0.588614552,36.31373466,5.107332643,327.6634327,Wheat,Clay,Durum
31.02396986,low,27.30090098,medium,88.70298,high,44.59572307,0.603258738,61.0168558,4.641704435,182.274625,Rice,Loamy,Basmati
15.2457856,low,80.337491,high,87.0538654,high,43.39185983,0.435667024,93.8917241,4.579345388,385.6229034,Rice,Saline,Jasmine
66.48177512,medium,20.51712842,medium,34.5540616,low,37.39407391,1.049202348,84.09373641,7.912301327,289.3082151,Tomato,Sandy,Roma
66.44116177,medium,33.41765142,medium,28.12714368,low,17.33737025,1.38406603,83.21134816,7.952684678,34.25883297,Potato,Sandy,Yukon Gold
56.19535408,medium,70.19666404,high,21.85067952,low,32.69057312,1.302032149,35.09401243,8.045799342,338.8455955,Rice,Clay,Arborio
90.48226572,high,35.15041262,medium,57.82140736,medium,11.29836018,1.984949681,58.37471388,7.874253019,323.7326645,Tomato,Silt,Cherry
118.3627977,high,16.51609165,low,53.74847854,medium,14.98049186,2.131876832,73.91790765,7.049492346,374.7551706,Tomato,Silt,Roma
54.87267179,medium,74.87604883,high,40.5051608,medium,10.53734557,1.389795221,43.15135335,7.000072672,302.3295733,Rice,Peaty,Jasmine
37.4573374,low,46.04332238,medium,18.24635367,low,43.18181314,0.557784507,81.35170309,7.451505967,161.162859,Maize,Silt,Sweet
138.9786773,high,20.19152762,medium,63.37710456,medium,18.9820706,2.434026279,66.02334165,4.857375189,188.0376162,Tomato,Loamy,Roma
41.9772029,medium,17.25047551,low,98.73865737,high,44.75596516,1.190382258,89.78145087,6.802401529,204.4604296,Maize,Sandy,Flint
11.25290585,low,7.244891047,low,18.94152629,low,37.84077978,0.691577256,38.84107824,6.291438616,217.7178427,Maize,Sandy,Dent
143.9402695,high,74.36218038,high,92.86377047,high,22.79929761,2.237377269,68.60459929,7.475527722,208.3421809,Potato,Clay,Red
31.03970263,low,10.96586765,low,62.0381559,medium,17.11597191,0.615001419,83.90996132,7.352123009,153.2100382,Rice,Loamy,Arborio
38.04816572,low,41.07571811,medium,10.931127,low,42.21045438,0.515610693,88.64930127,7.634866745,20.65710128,Sugarcane,Sandy,Co 86032
60.99075949,medium,6.223493223,low,14.05051748,low,26.70856874,0.892386962,65.67788918,7.547326298,391.2000432,Potato,Clay,Red
110.4054023,high,73.42979834,high,99.41180252,high,31.98692414,2.115357627,99.18504132,8.262484651,79.9437304,Wheat,Loamy,Hard Red
103.7375504,high,57.65889149,high,15.94524675,low,32.87169547,1.746881999,88.53026136,4.858265204,192.0050598,Tomato,Silt,Beefsteak
82.80044,high,10.67766597,low,41.67038187,medium,17.04403296,2.348316899,73.31068243,8.029052447,318.1836609,Sugarcane,Saline,Co 99004
34.81743011,low,61.15132358,high,35.06190319,low,14.24845553,0.4984387,42.7783509,6.768993733,209.7540667,Tomato,Clay,Roma
60.45591904,medium,49.02883165,medium,36.82948816,low,38.0973781,0.833576597,73.72567634,5.263401278,383.0118166,Potato,Silt,Yukon Gold
59.37368361,medium,62.88710353,high,53.32887872,medium,28.80787926,1.089596267,99.26315947,6.364940324,107.6710757,Wheat,Peaty,Hard Red
125.2594664,high,17.85604995,low,90.21704475,high,19.90355412,2.21886509,39.70012359,6.739542568,168.8492482,Potato,Clay,Yukon Gold
119.9748222,high,16.59911693,low,32.86839036,low,43.30561513,2.063912994,57.10510742,5.258037783,114.6386097,Wheat,Saline,Soft Red
63.92701057,medium,73.42091433,high,98.48608862,high,42.73723361,0.89907013,51.66529043,6.255531047,52.62240763,Tomato,Saline,Cherry
108.4870358,high,29.41293551,medium,43.81797145,medium,18.83359414,2.26486529,39.79876255,8.0494627,249.5252442,Maize,Loamy,Dent
52.50869624,medium,9.81398912,low,44.85165807,medium,10.25857736,1.048215252,82.31040227,6.746143431,94.98391522,Maize,Clay,Flint
9.860953386,low,82.58144471,high,16.30219058,low,10.51499399,0.365723465,69.14244421,5.243942168,394.7358478,Potato,Clay,Yukon Gold
18.12406466,low,70.56683939,high,40.3487853,medium,38.02997021,0.400333411,91.18457363,5.684418,376.0664379,Maize,Silt,Sweet
43.59293557,medium,9.7682033,low,21.08879982,low,39.91114469,0.908109431,75.49238135,5.819830072,173.4587799,Rice,Peaty,Basmati
135.2020004,high,12.65506313,low,85.64173575,high,18.04472871,2.314060441,71.80476708,5.075006353,165.6536399,Maize,Silt,Dent
33.97962964,low,29.02927333,medium,38.3808518,low,28.52374553,0.330723727,79.07887448,7.894857072,296.9107988,Rice,Loamy,Basmati
75.21818101,medium,16.24578435,low,13.67756807,low,37.02554386,1.490643452,75.81009384,7.818404887,75.08226761,Rice,Sandy,Arborio
24.00147771,low,37.13828313,medium,69.45750858,medium,11.07312435,0.616917278,32.9126023,7.90035295,377.2131245,Rice,Peaty,Jasmine
7.203690146,low,79.54230288,high,42.24591402,medium,33.72925342,0.593240372,35.57446638,5.078677974,51.00705764,Rice,Saline,Jasmine
24.19070549,low,78.60198728,high,49.03599493,medium,16.38819368,0.347099566,35.02493604,7.411591484,215.9446111,Rice,Loamy,Arborio
128.4915076,high,24.33237977,medium,80.73036132,high,33.34673799,2.25857705,52.36229039,7.317683312,235.7282868,Tomato,Loamy,Beefsteak
58.68879946,medium,73.53103456,high,34.42178475,low,31.13006484,0.912654693,93.06739068,6.547184634,122.4282342,Potato,Sandy,Red
20.73785305,low,19.88261062,low,38.59286527,low,23.41018973,0.614021657,43.83683904,5.122522178,55.84790443,Tomato,Peaty,Beefsteak
59.2327443,medium,13.66245919,low,51.57590787,medium,40.07968545,0.93377659,62.50276699,6.505950995,162.8978394,Rice,Sandy,Basmati
51.35145664,medium,60.73695885,high,15.23843172,low,44.89127871,0.927893144,48.77265017,5.289545375,189.494269,Maize,Saline,Dent
74.6993693,medium,81.23746594,high,62.27674963,medium,16.26519426,1.350114514,99.57981356,7.759413532,81.70990113,Potato,Peaty,Red
57.02676955,medium,7.491380017,low,26.45355404,low,41.8155119,0.911694718,68.95623969,7.971863724,330.2154635,Tomato,Loamy,Roma
90.28648177,high,84.33599593,high,37.51703294,low,26.75877222,1.580324156,85.17102654,6.577499767,223.3757812,Wheat,Loamy,Soft Red
7.643593291,low,19.00584172,low,75.77698659,medium,36.1075548,0.580605034,98.94683443,8.129793607,196.4723015,Maize,Peaty,Dent
65.41432775,medium,55.80340469,high,28.13792692,low,20.18925688,1.227558788,44.71816058,7.166683615,296.5866867,Potato,Saline,Yukon Gold
84.45197646,high,81.71864388,high,38.98569298,low,29.26862481,2.312165405,48.97888477,8.346962658,159.708654,Tomato,Peaty,Cherry
81.43530205,high,11.33452635,low,28.39107511,low,34.41278011,2.391542304,55.57900843,4.987092034,166.3539625,Wheat,Sandy,Durum
20.10294351,low,32.1278758,medium,90.94166377,high,24.97939305,0.685619941,46.88856545,6.458740209,322.8371736,Sugarcane,Sandy,Co 99004
118.634094,high,29.51123637,medium,77.41821018,medium,14.11241902,2.421991333,59.85969558,7.701121347,234.6214773,Wheat,Sandy,Durum
149.1001161,high,27.34301432,medium,18.68553981,low,24.25474211,1.584510197,96.30527283,4.697426557,118.8367141,Wheat,Loamy,Hard Red
35.76966997,low,65.58839604,high,40.18777216,medium,39.2384782,0.635023253,49.95773153,6.528474873,199.2929854,Sugarcane,Saline,Co 99004
143.9749886,high,18.25329833,low,66.71712971,medium,16.84080727,2.432166825,30.36269895,6.329602267,136.9072199,Potato,Saline,Yukon Gold
47.67115514,medium,74.21331807,high,30.87637566,low,32.90625214,1.167734366,89.71695808,6.323953898,290.5572308,Potato,Saline,Red
143.0233245,high,42.31389651,medium,36.89531025,low,19.08766884,2.293891288,92.30222823,5.965746312,246.5036376,Tomato,Silt,Cherry
76.52387309,medium,82.8957252,high,77.35056178,medium,21.4136488,1.100811227,40.07562699,8.472361721,265.0437292,Rice,Loamy,Arborio
95.06795406,high,39.29549119,medium,57.04360868,medium,32.42073781,2.42625751,42.0978221,8.431530646,129.7393218,Maize,Clay,Flint
80.73828801,high,85.36621624,high,15.24687683,low,30.08792163,1.828031913,40.8141119,7.076088039,216.6127623,Wheat,Sandy,Hard Red
118.8727907,high,54.47940559,high,10.6763978,low,28.69563012,2.191906486,53.77759413,8.414762064,285.3026423,Rice,Peaty,Jasmine
139.1238763,high,13.73108587,low,46.97102335,medium,31.26200101,1.894306183,91.34253167,7.475446042,60.36647175,Sugarcane,Silt,Co 99004
12.09178173,low,53.75302264,high,43.97737259,medium,24.55623068,0.361392404,30.02466515,7.521485314,227.7441721,Potato,Loamy,Yukon Gold
73.52749537,medium,41.40688813,medium,51.70173241,medium,30.730295,0.972710798,70.00272253,7.792478834,344.5887761,Sugarcane,Loamy,Co 99004
26.88547825,low,57.90860291,high,63.39490121,medium,30.04370853,0.361040515,33.42296315,7.504428563,157.3667444,Maize,Clay,Dent
51.8462717,medium,67.65596892,high,27.76533447,low,43.87188714,0.92535038,70.28475171,7.679597459,46.72998795,Tomato,Clay,Cherry
52.94074664,medium,69.57311594,high,46.25999158,medium,18.34040638,1.174489158,34.03088213,8.032066427,51.26442384,Maize,Silt,Sweet
103.7588722,high,65.11889273,high,30.0229397,low,35.8362255,1.871412481,57.2923647,7.560020234,246.6771339,Potato,Clay,Yukon Gold
40.01512062,medium,7.243391731,low,52.07653845,medium,12.789236,1.088803377,86.34473723,6.035683119,204.0605117,Maize,Silt,Flint
144.1981438,high,52.52411734,high,50.70974273,medium,29.30023234,2.287019749,42.44090132,4.574261523,362.4615493,Maize,Silt,Sweet
31.55593796,low,46.89414015,medium,95.92276553,high,41.29785644,0.723251219,96.44780232,7.688191487,263.5886481,Maize,Clay,Sweet
21.25186408,low,74.21866829,high,50.94692565,medium,11.23684892,0.426855094,69.04643261,7.899137822,399.4034647,Rice,Silt,Basmati
